record_id,country_code,country_name,region,income_level,date,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,pollution_index,multi_disease_burden,healthcare_gap,air_quality_level
5895,14,12,0,1,2019-11-17,-0.02,37.9,54,19.53,0.57,32.2,0,0,0,113.6,172.0,76.5,28.4,0.0,20.6,0.0,48.1,2329.0,61.1,89.1,19539.2,125.5,2.609147609147609,Unhealthy
5896,14,12,0,1,2019-11-24,-0.02,37.9,54,19.83,0.54,48.0,0,0,0,134.2,210.0,76.7,38.5,4.1,16.5,0.0,51.0,2329.0,68.6,97.4,28181.999999999996,135.8,2.662745098039216,Unhealthy
5897,14,12,0,1,2019-12-01,-0.02,37.9,54,19.33,0.57,39.4,0,0,0,70.7,97.0,57.9,32.8,10.8,25.9,0.0,49.3,2332.0,65.0,86.6,6857.900000000001,127.39999999999998,2.5841784989858008,Moderate
5933,14,12,0,1,2020-08-09,-0.02,37.9,54,18.44,0.76,54.6,0,0,0,109.1,178.0,97.8,35.0,6.4,30.7,0.0,44.9,2360.0,67.3,87.5,19419.8,169.9,3.783964365256125,Unhealthy
5934,14,12,0,1,2020-08-16,-0.02,37.9,54,17.18,1.22,24.5,0,0,0,116.2,182.0,87.2,37.6,4.9,22.3,0.0,49.5,2360.0,70.9,83.8,21148.4,152.00000000000003,3.0707070707070714,Unhealthy
5936,14,12,0,1,2020-08-30,-0.02,37.9,54,17.64,-0.01,53.8,0,0,0,159.3,262.0,95.1,30.4,5.4,15.7,0.0,52.8,2360.0,71.1,84.8,41736.600000000006,146.6,2.7765151515151514,Unhealthy
5937,14,12,0,1,2020-09-06,-0.02,37.9,54,15.51,-0.39,64.0,0,0,0,114.2,164.0,94.3,29.3,10.5,16.6,0.0,47.3,2364.0,78.3,91.7,18728.8,150.7,3.186046511627907,Unhealthy
5938,14,12,0,1,2020-09-13,-0.02,37.9,54,16.63,0.29,7.3,0,0,0,125.2,203.0,95.6,27.3,2.7,28.1,0.0,47.6,2364.0,69.4,79.1,25415.600000000002,153.7,3.228991596638655,Unhealthy
5940,14,12,0,1,2020-09-27,-0.02,37.9,54,15.79,0.08,62.5,0,0,0,138.0,236.0,89.6,29.2,5.5,23.1,0.0,47.6,2364.0,71.3,83.3,32568.0,147.4,3.096638655462185,Unhealthy
5941,14,12,0,1,2020-10-04,-0.02,37.9,54,16.17,-0.46,20.0,0,1,1,90.3,115.0,83.2,35.9,5.8,31.0,0.0,46.2,2367.0,61.8,75.7,10384.5,155.89999999999998,3.374458874458874,Unhealthy for Sensitive Groups
5942,14,12,0,1,2020-10-11,-0.02,37.9,54,15.04,0.08,65.4,0,0,0,98.4,177.0,89.0,27.6,3.3,36.2,0.0,42.5,2367.0,71.8,91.4,17416.8,156.1,3.672941176470588,Unhealthy
5944,14,12,0,1,2020-10-25,-0.02,37.9,54,16.45,0.09,5.1,0,0,0,107.4,159.0,86.4,32.4,6.3,28.5,0.0,45.8,2367.0,72.6,90.2,17076.600000000002,153.60000000000002,3.353711790393014,Unhealthy
5945,14,12,0,1,2020-11-01,-0.02,37.9,54,18.52,0.06,45.4,0,0,0,115.3,148.0,87.2,33.6,5.7,21.8,0.0,51.6,2371.0,70.9,93.3,17064.399999999998,148.3,2.874031007751938,Unhealthy for Sensitive Groups
5947,14,12,0,1,2020-11-15,-0.02,37.9,54,18.44,-0.19,26.1,0,1,1,96.6,151.0,87.2,23.2,5.2,24.9,0.0,44.6,2371.0,62.3,79.8,14586.599999999999,140.5,3.1502242152466366,Unhealthy
5948,14,12,0,1,2020-11-22,-0.02,37.9,54,17.63,0.67,61.7,0,0,0,78.1,116.0,67.2,40.8,4.3,28.1,0.0,51.1,2371.0,77.2,90.3,9059.599999999999,140.4,2.747553816046967,Unhealthy for Sensitive Groups
5949,14,12,0,1,2020-11-29,-0.02,37.9,54,22.12,-0.16,59.7,0,0,0,102.7,146.0,70.1,36.0,11.7,32.1,0.0,42.7,2371.0,72.7,86.4,14994.2,149.9,3.5105386416861823,Unhealthy for Sensitive Groups
5985,14,12,0,1,2021-08-08,-0.02,37.9,54,19.55,-0.56,42.7,0,0,0,117.4,177.0,85.5,32.2,5.5,28.9,0.0,50.1,2403.0,71.4,93.9,20779.8,152.1,3.0359281437125745,Unhealthy
5986,14,12,0,1,2021-08-15,-0.02,37.9,54,17.32,1.04,55.9,0,0,0,85.1,127.0,78.1,38.2,7.9,29.3,0.0,43.3,2403.0,70.5,88.5,10807.699999999999,153.5,3.545034642032333,Unhealthy for Sensitive Groups
5989,14,12,0,1,2021-09-05,-0.02,37.9,54,16.53,-0.24,30.3,0,0,0,97.7,148.0,95.4,25.3,2.7,27.8,0.0,47.5,2406.0,65.8,90.4,14459.6,151.20000000000002,3.1831578947368424,Unhealthy for Sensitive Groups
5990,14,12,0,1,2021-09-12,-0.02,37.9,54,16.74,0.59,30.8,0,0,0,141.8,217.0,77.9,34.9,3.7,19.1,0.0,46.5,2406.0,67.5,100.0,30770.600000000002,135.60000000000002,2.916129032258065,Unhealthy
5991,14,12,0,1,2021-09-19,-0.02,37.9,54,17.74,-0.28,36.2,0,0,0,126.7,228.0,90.5,20.9,9.6,30.1,0.0,44.8,2406.0,62.3,87.0,28887.600000000002,151.1,3.372767857142857,Unhealthy
5992,14,12,0,1,2021-09-26,-0.02,37.9,54,16.97,-0.14,68.5,0,0,0,133.0,181.0,110.2,36.6,0.0,21.0,0.0,48.2,2406.0,65.1,76.8,24073.0,167.8,3.4813278008298756,Unhealthy
5993,14,12,0,1,2021-10-03,-0.02,37.9,54,15.55,0.41,111.0,0,0,0,139.4,200.0,91.3,35.5,10.6,25.8,0.0,44.0,2410.0,73.3,83.0,27880.0,163.20000000000002,3.7090909090909094,Unhealthy
5994,14,12,0,1,2021-10-10,-0.02,37.9,54,19.26,0.76,89.8,0,0,0,141.1,222.0,87.5,26.8,4.7,24.0,0.0,48.6,2410.0,69.6,87.2,31324.199999999997,143.0,2.94238683127572,Unhealthy
5995,14,12,0,1,2021-10-17,-0.02,37.9,54,15.34,0.36,1.3,0,0,0,128.5,188.0,75.6,36.9,5.4,28.2,0.0,46.2,2410.0,73.4,89.5,24158.0,146.1,3.162337662337662,Unhealthy
5999,14,12,0,1,2021-11-14,-0.02,37.9,54,14.93,-0.16,9.7,0,0,0,137.3,232.0,87.6,30.8,7.2,32.4,0.0,42.4,2413.0,73.0,85.6,31853.600000000002,158.0,3.7264150943396226,Unhealthy
6000,14,12,0,1,2021-11-21,-0.02,37.9,54,19.75,-0.23,105.9,0,0,0,137.1,223.0,92.5,28.7,6.0,25.3,0.0,54.1,2413.0,67.5,93.1,30573.3,152.5,2.8188539741219962,Unhealthy
6002,14,12,0,1,2021-12-05,-0.02,37.9,54,17.93,-0.09,100.4,0,0,0,58.2,77.0,71.0,26.8,5.0,30.2,0.0,47.7,2417.0,65.2,91.4,4481.400000000001,133.0,2.788259958071279,Moderate
6038,14,12,0,1,2022-08-14,-0.02,37.9,54,19.82,0.26,28.2,0,0,0,79.0,99.0,79.7,31.2,1.1,29.1,0.0,50.7,2445.0,61.8,99.8,7821.0,141.1,2.7830374753451674,Moderate
6039,14,12,0,1,2022-08-21,-0.02,37.9,54,19.69,-0.28,29.4,0,0,0,87.7,136.0,74.3,22.7,4.1,35.8,0.0,41.9,2445.0,65.9,87.6,11927.2,136.89999999999998,3.267303102625298,Unhealthy for Sensitive Groups
6040,14,12,0,1,2022-08-28,-0.02,37.9,54,16.29,1.0,74.1,0,0,0,116.5,181.0,99.1,36.6,4.2,25.0,0.0,44.5,2445.0,68.6,97.8,21086.5,164.89999999999998,3.7056179775280893,Unhealthy
6041,14,12,0,1,2022-09-04,-0.02,37.9,54,16.97,-0.76,74.5,0,0,0,113.7,197.0,77.7,22.2,1.5,27.7,0.0,52.0,2449.0,71.5,87.2,22398.9,129.1,2.4826923076923078,Unhealthy
6043,14,12,0,1,2022-09-18,-0.02,37.9,54,19.42,0.94,64.9,0,0,0,156.7,243.0,87.3,27.8,2.2,23.2,0.0,47.9,2449.0,70.3,88.4,38078.1,140.5,2.933194154488518,Unhealthy
6046,14,12,0,1,2022-10-09,-0.02,37.9,54,15.2,-0.01,49.5,0,0,0,99.7,132.0,81.1,31.5,3.9,25.4,0.0,51.9,2452.0,73.7,90.7,13160.4,141.9,2.734104046242775,Unhealthy for Sensitive Groups
6047,14,12,0,1,2022-10-16,-0.02,37.9,54,16.99,0.52,76.7,0,0,0,105.3,163.0,83.0,24.6,6.2,20.8,0.0,50.0,2452.0,72.6,95.8,17163.899999999998,134.6,2.6919999999999997,Unhealthy
6048,14,12,0,1,2022-10-23,-0.02,37.9,54,18.89,0.33,69.0,0,0,0,148.3,214.0,89.1,35.3,0.0,25.0,0.0,51.8,2452.0,67.3,79.7,31736.2,149.39999999999998,2.884169884169884,Unhealthy
6049,14,12,0,1,2022-10-30,-0.02,37.9,54,16.94,-0.12,84.8,0,0,0,29.2,66.0,81.0,24.9,3.5,27.9,0.0,50.2,2452.0,74.9,91.8,1927.2,137.3,2.7350597609561755,Moderate
6051,14,12,0,1,2022-11-13,-0.02,37.9,54,17.38,0.39,47.5,0,0,0,113.6,181.0,85.9,30.3,2.4,27.7,0.0,41.6,2456.0,74.4,81.8,20561.6,146.3,3.5168269230769234,Unhealthy
6052,14,12,0,1,2022-11-20,-0.02,37.9,54,18.49,-0.61,15.5,0,0,0,78.8,103.0,62.9,23.5,3.0,20.9,0.0,47.5,2456.0,69.4,89.4,8116.4,110.30000000000001,2.322105263157895,Unhealthy for Sensitive Groups
6054,14,12,0,1,2022-12-04,-0.02,37.9,54,19.77,-0.5,0.6,0,1,1,106.5,160.0,72.9,25.7,5.5,24.9,0.0,44.2,2459.0,79.4,82.2,17040.0,129.0,2.918552036199095,Unhealthy
6086,14,12,0,1,2023-07-16,-0.02,37.9,54,19.48,0.21,28.9,0,0,0,140.0,235.0,89.8,32.2,5.0,34.5,0.0,49.9,2484.0,79.3,95.5,32900.0,161.5,3.2364729458917836,Unhealthy
6091,14,12,0,1,2023-08-20,-0.02,37.9,54,19.54,0.14,38.2,0,0,0,80.3,114.0,68.7,36.9,6.7,27.7,0.0,51.9,2488.0,65.5,90.4,9154.199999999999,140.0,2.697495183044316,Unhealthy for Sensitive Groups
6092,14,12,0,1,2023-08-27,-0.02,37.9,54,16.83,0.4,33.3,0,0,0,113.2,167.0,88.5,31.2,3.5,17.6,0.0,47.4,2488.0,73.1,89.6,18904.4,140.8,2.970464135021097,Unhealthy
6094,14,12,0,1,2023-09-10,-0.02,37.9,54,16.36,0.04,36.7,0,0,0,102.5,160.0,81.3,20.0,5.3,27.3,0.0,47.7,2491.0,78.2,91.0,16400.0,133.9,2.8071278825995805,Unhealthy
6095,14,12,0,1,2023-09-17,-0.02,37.9,54,19.2,1.31,36.8,0,0,0,139.0,236.0,89.4,30.7,6.3,32.2,0.0,46.9,2491.0,75.5,85.0,32804.0,158.60000000000002,3.381663113006397,Unhealthy
6096,14,12,0,1,2023-09-24,-0.02,37.9,54,17.03,0.11,14.5,0,0,0,164.8,209.0,99.0,34.0,5.3,30.4,0.0,46.7,2491.0,66.5,92.7,34443.200000000004,168.70000000000002,3.612419700214133,Unhealthy
6097,14,12,0,1,2023-10-01,-0.02,37.9,54,17.79,-0.17,113.0,0,0,0,86.8,115.0,86.0,28.6,7.9,24.0,0.0,44.8,2495.0,75.8,84.2,9982.0,146.5,3.270089285714286,Unhealthy for Sensitive Groups
6098,14,12,0,1,2023-10-08,-0.02,37.9,54,16.89,-0.15,11.4,0,0,0,96.6,122.0,84.8,36.8,6.7,28.7,0.0,45.9,2495.0,72.4,85.5,11785.199999999999,156.99999999999997,3.4204793028322436,Unhealthy for Sensitive Groups
6099,14,12,0,1,2023-10-15,-0.02,37.9,54,17.33,0.2,95.0,0,0,0,122.7,186.0,103.9,43.0,5.1,27.4,0.0,42.0,2495.0,70.8,85.9,22822.2,179.4,4.271428571428571,Unhealthy
6100,14,12,0,1,2023-10-22,-0.02,37.9,54,19.67,0.23,16.6,0,0,0,99.6,123.0,81.6,25.5,2.1,21.6,0.0,47.1,2495.0,78.5,91.8,12250.8,130.79999999999998,2.777070063694267,Unhealthy for Sensitive Groups
6101,14,12,0,1,2023-10-29,-0.02,37.9,54,15.61,-0.03,54.7,0,0,0,125.2,197.0,92.1,32.2,6.2,28.3,0.0,48.1,2495.0,64.0,94.3,24664.4,158.8,3.3014553014553014,Unhealthy
6103,14,12,0,1,2023-11-12,-0.02,37.9,54,17.76,0.48,47.8,0,0,0,117.4,168.0,79.8,29.9,1.9,30.3,0.0,48.7,2498.0,70.8,92.6,19723.2,141.9,2.913757700205339,Unhealthy
6140,14,12,0,1,2024-07-28,-0.02,37.9,54,19.75,0.17,72.3,0,0,0,124.3,178.0,83.4,31.8,2.8,18.6,0.0,45.9,2526.0,68.7,92.0,22125.399999999998,136.6,2.9760348583877994,Unhealthy
6144,14,12,0,1,2024-08-25,-0.02,37.9,54,18.28,-0.78,38.2,0,0,0,116.5,183.0,83.5,37.3,6.3,23.5,0.0,49.2,2530.0,77.1,88.4,21319.5,150.6,3.060975609756097,Unhealthy
6146,14,12,0,1,2024-09-08,-0.02,37.9,54,17.15,0.27,53.0,0,0,0,68.7,101.0,80.1,25.1,3.7,25.1,0.0,51.2,2534.0,71.0,92.2,6938.700000000001,134.0,2.6171875,Unhealthy for Sensitive Groups
6147,14,12,0,1,2024-09-15,-0.02,37.9,54,18.71,0.11,44.7,0,0,0,137.3,211.0,98.5,32.2,4.1,18.7,0.0,46.7,2534.0,71.3,88.2,28970.300000000003,153.49999999999997,3.2869379014989284,Unhealthy
6148,14,12,0,1,2024-09-22,-0.02,37.9,54,16.38,0.34,55.7,0,0,0,92.7,140.0,85.6,39.1,8.0,28.5,0.0,45.3,2534.0,71.6,94.0,12978.0,161.2,3.5584988962472406,Unhealthy for Sensitive Groups
6149,14,12,0,1,2024-09-29,-0.02,37.9,54,15.18,0.31,0.0,0,0,0,109.0,168.0,72.7,30.1,5.0,24.0,0.0,46.0,2534.0,71.6,86.7,18312.0,131.8,2.865217391304348,Unhealthy
6150,14,12,0,1,2024-10-06,-0.02,37.9,54,19.76,0.08,49.1,0,0,0,75.9,141.0,77.3,20.3,2.0,21.9,0.0,51.0,2537.0,82.6,92.0,10701.900000000001,121.5,2.3823529411764706,Unhealthy for Sensitive Groups
6151,14,12,0,1,2024-10-13,-0.02,37.9,54,19.89,-0.35,38.9,0,0,0,110.0,186.0,104.0,39.3,6.5,27.4,0.0,50.5,2537.0,70.3,94.6,20460.0,177.20000000000002,3.5089108910891094,Unhealthy
6152,14,12,0,1,2024-10-20,-0.02,37.9,54,18.77,-0.23,100.5,0,0,0,111.7,171.0,92.5,25.7,2.8,23.6,0.0,46.2,2537.0,70.6,79.1,19100.7,144.6,3.1298701298701297,Unhealthy
6153,14,12,0,1,2024-10-27,-0.02,37.9,54,14.11,0.07,37.9,0,0,0,141.7,217.0,84.7,28.4,9.3,20.0,0.0,44.6,2537.0,72.1,82.8,30748.899999999998,142.39999999999998,3.1928251121076228,Unhealthy
6156,14,12,0,1,2024-11-17,-0.02,37.9,54,18.53,-0.44,67.7,0,0,0,167.7,249.0,104.3,27.2,3.7,28.5,0.0,43.8,2541.0,65.2,89.4,41757.299999999996,163.7,3.737442922374429,Unhealthy
6158,14,12,0,1,2024-12-01,-0.02,37.9,54,19.19,-0.08,0.0,0,0,0,116.3,172.0,79.2,28.4,6.9,19.2,0.0,45.0,2544.0,67.3,75.7,20003.6,133.7,2.971111111111111,Unhealthy
6193,14,12,0,1,2025-08-03,-0.02,37.9,54,22.47,0.1,53.2,0,0,0,125.2,200.0,78.7,29.5,13.0,27.0,0.0,48.3,2572.0,63.3,80.6,25040.0,148.2,3.0683229813664594,Unhealthy
6194,14,12,0,1,2025-08-10,-0.02,37.9,54,19.11,0.44,18.4,0,0,0,118.5,189.0,85.4,35.8,6.6,24.6,0.0,41.6,2572.0,77.1,80.4,22396.5,152.4,3.6634615384615383,Unhealthy
6196,14,12,0,1,2025-08-24,-0.02,37.9,54,17.31,0.1,48.2,0,0,0,126.0,193.0,74.9,30.9,4.7,25.4,0.0,53.4,2572.0,76.0,85.1,24318.0,135.9,2.544943820224719,Unhealthy
6197,14,12,0,1,2025-08-31,-0.02,37.9,54,15.3,-0.14,38.8,0,0,0,129.8,169.0,111.1,20.3,9.6,23.4,0.0,47.2,2572.0,58.9,93.0,21936.2,164.4,3.483050847457627,Unhealthy
6199,14,12,0,1,2025-09-14,-0.02,37.9,54,16.74,0.11,76.9,0,0,0,128.8,176.0,95.8,23.5,9.5,20.7,0.0,46.5,2576.0,73.2,87.8,22668.800000000003,149.5,3.21505376344086,Unhealthy
6200,14,12,0,1,2025-09-21,-0.02,37.9,54,16.85,0.46,65.9,0,0,0,162.1,269.0,104.4,33.6,3.4,28.7,0.0,45.9,2576.0,75.8,90.7,43604.9,170.1,3.7058823529411766,Unhealthy
6201,14,12,0,1,2025-09-28,-0.02,37.9,54,17.49,0.58,75.7,0,0,0,110.8,181.0,93.9,31.4,3.3,33.9,0.0,41.5,2576.0,72.8,86.6,20054.8,162.50000000000003,3.9156626506024104,Unhealthy
6202,14,12,0,1,2025-10-05,-0.02,37.9,54,18.19,0.46,60.7,0,0,0,107.9,153.0,85.1,38.6,6.6,18.8,0.0,47.0,2579.0,66.8,97.3,16508.7,149.1,3.1723404255319148,Unhealthy
6204,14,12,0,1,2025-10-19,-0.02,37.9,54,15.82,0.69,47.5,0,0,0,94.1,124.0,44.9,30.3,5.2,26.8,0.0,54.4,2579.0,66.6,96.1,11668.4,107.2,1.9705882352941178,Unhealthy for Sensitive Groups
6205,15,13,3,2,2015-01-04,23.63,-102.55,129,8.25,0.01,65.8,0,0,0,87.2,125.0,85.2,28.6,8.7,21.6,0.0,62.3,14631.0,69.8,97.9,10900.0,144.10000000000002,2.3130016051364373,Unhealthy for Sensitive Groups
6206,15,13,3,2,2015-01-11,23.63,-102.55,129,14.4,-0.97,103.8,0,0,0,11.7,28.0,66.8,18.1,1.7,17.1,14.5,59.5,14631.0,62.7,90.8,327.59999999999997,103.70000000000002,1.742857142857143,Good
6207,15,13,3,2,2015-01-18,23.63,-102.55,129,14.18,0.22,26.6,0,0,0,90.8,150.0,95.7,40.9,1.4,22.3,9.2,71.9,14631.0,69.2,98.0,13620.0,160.3,2.2294853963838666,Unhealthy for Sensitive Groups
6208,15,13,3,2,2015-01-25,23.63,-102.55,129,12.36,-0.63,115.8,0,0,0,25.2,48.0,59.5,25.9,2.9,22.4,1.1,61.3,14631.0,75.6,95.1,1209.6,110.70000000000002,1.805872756933116,Good
6210,15,13,3,2,2015-02-08,23.63,-102.55,129,17.12,-0.26,136.9,1,0,1,20.0,39.0,51.0,23.3,5.8,13.8,18.5,63.2,14655.0,71.3,100.0,780.0,93.89999999999999,1.4857594936708858,Good
6211,15,13,3,2,2015-02-15,23.63,-102.55,129,14.49,0.4,115.0,0,0,0,38.9,36.0,72.5,21.4,5.6,28.1,7.9,63.4,14655.0,68.8,89.4,1400.3999999999999,127.6,2.0126182965299684,Good
6213,15,13,3,2,2015-03-01,23.63,-102.55,129,17.16,-0.36,109.3,0,0,0,34.1,35.0,72.4,30.7,5.9,19.2,13.8,67.0,14679.0,58.0,88.5,1193.5,128.20000000000002,1.9134328358208958,Good
6214,15,13,3,2,2015-03-08,23.63,-102.55,129,16.79,-0.1,127.3,0,0,0,49.7,60.0,66.7,23.1,3.0,10.1,12.8,68.5,14679.0,68.2,91.4,2982.0,102.9,1.5021897810218978,Moderate
6215,15,13,3,2,2015-03-15,23.63,-102.55,129,16.67,0.38,124.2,0,0,0,70.4,117.0,86.0,24.6,5.5,20.9,17.4,65.4,14679.0,63.1,93.3,8236.800000000001,137.0,2.09480122324159,Unhealthy for Sensitive Groups
6216,15,13,3,2,2015-03-22,23.63,-102.55,129,20.19,0.21,118.4,0,0,0,19.7,37.0,54.4,25.1,13.7,11.0,15.9,69.3,14679.0,67.6,97.2,728.9,104.2,1.5036075036075036,Good
6217,15,13,3,2,2015-03-29,23.63,-102.55,129,16.77,-0.3,174.0,1,0,1,59.5,90.0,74.7,21.3,2.7,20.3,18.0,63.1,14679.0,65.9,98.4,5355.0,119.0,1.8858954041204437,Moderate
6218,15,13,3,2,2015-04-05,23.63,-102.55,129,16.67,-0.23,165.1,0,0,0,18.7,2.0,53.7,30.0,6.3,21.2,8.0,62.2,14704.0,74.5,92.7,37.4,111.2,1.787781350482315,Good
6219,15,13,3,2,2015-04-12,23.63,-102.55,129,17.15,-0.16,110.5,0,0,0,24.4,37.0,62.2,26.0,3.5,25.5,11.6,65.2,14704.0,73.7,86.5,902.8,117.2,1.7975460122699387,Good
6221,15,13,3,2,2015-04-26,23.63,-102.55,129,18.44,-0.56,123.5,0,0,0,36.4,43.0,70.4,25.2,0.0,16.1,10.6,64.2,14704.0,76.7,93.9,1565.2,111.70000000000002,1.7398753894080998,Good
6224,15,13,3,2,2015-05-17,23.63,-102.55,129,19.1,0.13,51.1,0,0,0,67.1,94.0,68.1,34.6,6.4,15.2,10.8,66.9,14728.0,74.1,95.4,6307.4,124.3,1.857997010463378,Moderate
6225,15,13,3,2,2015-05-24,23.63,-102.55,129,12.16,0.48,86.3,0,0,0,54.9,81.0,76.3,34.5,3.7,18.3,2.7,61.8,14728.0,67.4,100.0,4446.9,132.8,2.148867313915858,Moderate
6226,15,13,3,2,2015-05-31,23.63,-102.55,129,15.12,-0.42,141.7,0,0,0,53.9,54.0,67.4,28.5,3.7,22.6,11.4,58.5,14728.0,71.9,85.7,2910.6,122.20000000000002,2.088888888888889,Moderate
6227,15,13,3,2,2015-06-07,23.63,-102.55,129,7.28,-0.18,71.1,0,0,0,46.5,59.0,60.1,28.5,0.0,25.8,0.0,61.2,14752.0,62.9,92.8,2743.5,114.39999999999999,1.8692810457516338,Moderate
6228,15,13,3,2,2015-06-14,23.63,-102.55,129,14.14,0.21,87.2,0,0,0,38.1,73.0,69.2,22.2,2.9,25.0,11.5,59.5,14752.0,80.9,97.9,2781.3,119.30000000000001,2.0050420168067227,Moderate
6229,15,13,3,2,2015-06-21,23.63,-102.55,129,11.57,0.4,32.0,0,0,0,61.1,81.0,73.1,35.9,1.7,30.3,0.0,65.8,14752.0,72.7,100.0,4949.1,141.0,2.142857142857143,Moderate
6230,15,13,3,2,2015-06-28,23.63,-102.55,129,9.69,-0.1,42.8,0,0,0,32.6,46.0,61.1,28.5,6.2,22.3,0.0,61.4,14752.0,74.3,93.6,1499.6000000000001,118.1,1.9234527687296417,Good
6231,15,13,3,2,2015-07-05,23.63,-102.55,129,10.5,-0.91,37.2,0,0,0,77.8,149.0,81.0,28.9,5.6,15.3,5.3,69.8,14777.0,69.9,90.0,11592.199999999999,130.8,1.873925501432665,Unhealthy for Sensitive Groups
6232,15,13,3,2,2015-07-12,23.63,-102.55,129,13.54,-1.05,98.5,0,0,0,43.2,72.0,78.7,27.0,4.7,17.1,5.4,63.1,14777.0,72.4,84.2,3110.4,127.5,2.0206022187004753,Moderate
6233,15,13,3,2,2015-07-19,23.63,-102.55,129,8.5,-0.23,116.8,0,0,0,0.0,30.0,70.1,28.2,2.2,27.4,0.0,68.4,14777.0,69.4,94.6,0.0,127.9,1.8698830409356724,Good
6234,15,13,3,2,2015-07-26,23.63,-102.55,129,7.79,0.55,87.5,0,0,0,14.3,26.0,46.4,36.4,4.3,21.5,0.0,61.8,14777.0,67.6,86.4,371.8,108.6,1.7572815533980581,Good
6235,15,13,3,2,2015-08-02,23.63,-102.55,129,5.86,0.4,7.5,0,0,0,18.4,32.0,62.1,30.1,6.3,24.4,0.0,64.0,14801.0,73.0,93.0,588.8,122.9,1.9203125,Good
6236,15,13,3,2,2015-08-09,23.63,-102.55,129,10.01,0.56,34.4,0,0,0,61.4,98.0,68.2,41.6,4.7,21.6,2.5,69.6,14801.0,65.3,91.9,6017.2,136.10000000000002,1.955459770114943,Moderate
6237,15,13,3,2,2015-08-16,23.63,-102.55,129,5.13,-0.39,57.0,0,0,0,52.2,98.0,76.5,29.1,10.0,28.3,0.0,69.0,14801.0,65.8,100.0,5115.6,143.9,2.0855072463768116,Moderate
6238,15,13,3,2,2015-08-23,23.63,-102.55,129,2.13,-0.28,8.6,0,0,0,46.9,68.0,79.1,30.2,7.1,29.0,0.0,66.0,14801.0,73.1,96.5,3189.2,145.39999999999998,2.2030303030303027,Moderate
6239,15,13,3,2,2015-08-30,23.63,-102.55,129,3.05,0.53,46.3,0,0,0,61.9,112.0,50.3,28.1,3.3,20.3,0.0,65.2,14801.0,71.9,93.2,6932.8,102.0,1.5644171779141103,Unhealthy for Sensitive Groups
6240,15,13,3,2,2015-09-06,23.63,-102.55,129,7.02,-0.05,11.7,0,0,0,57.3,99.0,89.0,37.5,4.6,23.9,0.0,70.3,14826.0,75.5,94.0,5672.7,155.0,2.204836415362731,Moderate
6241,15,13,3,2,2015-09-13,23.63,-102.55,129,-0.65,0.32,64.3,0,0,0,0.0,25.0,63.1,34.2,7.4,30.4,0.0,69.0,14826.0,78.4,100.0,0.0,135.10000000000002,1.957971014492754,Good
6242,15,13,3,2,2015-09-20,23.63,-102.55,129,3.84,-0.01,47.0,0,0,0,55.0,83.0,55.5,32.1,5.7,28.8,0.0,65.1,14826.0,66.3,89.1,4565.0,122.1,1.8755760368663594,Moderate
6243,15,13,3,2,2015-09-27,23.63,-102.55,129,1.12,0.09,19.8,0,0,0,88.0,143.0,80.0,33.0,1.7,20.1,0.0,65.4,14826.0,66.5,99.2,12584.0,134.8,2.0611620795107033,Unhealthy for Sensitive Groups
6244,15,13,3,2,2015-10-04,23.63,-102.55,129,5.56,-0.56,83.9,0,0,0,40.9,63.0,61.8,30.4,0.0,20.9,0.0,67.6,14850.0,69.1,94.4,2576.7,113.1,1.6730769230769231,Moderate
6245,15,13,3,2,2015-10-11,23.63,-102.55,129,5.67,-0.12,0.0,0,0,0,59.0,62.0,62.5,24.5,4.4,22.8,0.0,67.0,14850.0,72.8,91.5,3658.0,114.2,1.7044776119402985,Moderate
6247,15,13,3,2,2015-10-25,23.63,-102.55,129,8.28,0.57,32.8,0,0,0,51.0,27.0,41.9,32.8,3.3,16.4,0.0,68.2,14850.0,67.1,89.7,1377.0,94.39999999999998,1.3841642228739,Good
6248,15,13,3,2,2015-11-01,23.63,-102.55,129,1.39,0.37,52.8,0,0,0,83.6,118.0,61.6,28.7,4.9,26.9,0.0,67.3,14874.0,68.9,94.2,9864.8,122.1,1.8142644873699851,Unhealthy for Sensitive Groups
6249,15,13,3,2,2015-11-08,23.63,-102.55,129,6.62,0.18,57.0,0,0,0,54.5,86.0,69.1,25.9,0.1,17.6,0.0,65.8,14874.0,73.3,93.2,4687.0,112.69999999999999,1.7127659574468084,Moderate
6250,15,13,3,2,2015-11-15,23.63,-102.55,129,5.29,0.27,38.7,0,0,0,34.1,26.0,63.6,16.4,5.5,26.4,0.0,65.1,14874.0,71.8,92.4,886.6,111.9,1.71889400921659,Good
6251,15,13,3,2,2015-11-22,23.63,-102.55,129,5.54,0.37,46.6,0,0,0,21.0,36.0,55.0,28.3,6.9,32.0,0.0,69.5,14874.0,74.0,95.3,756.0,122.2,1.758273381294964,Good
6252,15,13,3,2,2015-11-29,23.63,-102.55,129,7.96,-0.26,77.0,0,0,0,55.4,77.0,79.1,22.4,6.1,19.8,0.0,63.4,14874.0,70.6,92.5,4265.8,127.39999999999999,2.0094637223974763,Moderate
